N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
StrongUp,Down,StrongUp,,StrongUp,,VeryWet,Neutral,VeryWet,PC,PC,PC,,Strong,Strong,StrongWest,Strong,,Strong,,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug20_Sep15,K,,PartInhibit,LessThanAve,,K,LIGt0,Stability,,LessUnstable,ACEFK,,Weak,,K,XNIL,XNIL,SIG,Other,,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,,,Moving,AllElse,,SEQuad
Down,Neutral,WeakUp,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,PC,Clear,Clear,Clear,,,StrongWest,,Strong,Strong,Some,LittleChange,,Negative,,,Aug20_Sep15,J,CThruK,Stifling,Average,,CDEJ,,Instability,MoreUnstable,MoreUnstable,GJ,,Moderate,,J,XNIL,XNIL,,,Steep,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,,AllElse,LVorOther,LV
Down,StronUp,WeakUp,Neutral,Neutral,Wet,Wet,Wet,Neutral,PC,,Cloudy,,,Strong,Westerly,Weak,Weak,,Some,,LittleChange,WeakPos,Increasing,XNIL,,H,CThruK,PartInhibit,Average,Average,,,Stability,,,HI,PartInhibit,Unfavorable,,H,SIG,SIG,SIG,,ModerateOrLe,VeryMoist,,MarkedUpper,,MovingFtorOt,,,AllElse,Westerly,E_NE
Neutral,Down,StrongUp,,Neutral,Dry,Neutral,VeryWet,VeryWet,Clear,,PC,,,,Other,,Weak,Weak,,DecCapIncIns,Decreasing,Neutral,,XNIL,Jul16_Aug10,F,CThruK,,LessThanAve,LessThanAve,F,N1GtLIGt_4,Neutral,,,ACEFK,,Weak,Slight,F,XNIL,XNIL,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,,LittleChange,,LV,LVorOther,
Neutral,Down,,Neutral,Neutral,,Neutral,Neutral,,PC,PC,PC,PC,,,Other,,Weak,Weak,,,Decreasing,WeakPos,,XNIL,Aug20_Sep15,A,AB,PartInhibit,Average,Average,,N5GtLIGt_8,,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,A,SIG,SIG,,HighEvrywher,Stable,,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,NegToPos,,SWQuad,,DenvCyclone
WeakUp,,Neutral,,Neutral,VeryWet,Dry,Neutral,,PC,Cloudy,,PC,,Strong,,,,,Some,,,StrongPos,Increasing,SVR,May15_Jun14,K,CThruK,,Average,MoreThanAve,K,LILt_8,Neutral,MoreUnstable,,ACEFK,PartInhibit,,,K,XNIL,XNIL,,Other,Steep,Dry,ModerateOrLe,NoMajor,Other,DryLine,,Other,,,WidespdDnsl
Down,StronUp,Neutral,Neutral,Neutral,,,Neutral,,Clear,PC,Clear,Clear,,Strong,,,,Strong,Marked,LittleChange,LittleChange,,Decreasing,SIG,May15_Jun14,B,AB,,Average,Average,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,B,PartInhibit,,Slight,B,SVR,,SVR,LowNHighS,ModerateOrLe,VeryMoist,Steep,,MoistMDryL,DenvCyclone,LittleChange,,,LVorOther,DenvCyclone
WeakUp,StronUp,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,Cloudy,Cloudy,Strong,,,Strong,Weak,,Marked,LittleChange,,WeakPos,LittleChange,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,,,MoreUnstable,,,Stifling,,,,,,SVR,LowNHighS,CloseToDryAd,,,OtherRapid,MoistMDryL,Other,LittleChange,Other,,,LV
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Dry,,,Neutral,PC,PC,PC,PC,,,Westerly,,,,,DecCapIncIns,Decreasing,StrongPos,Increasing,,Jul16_Aug10,C,CThruK,,LessThanAve,,CDEJ,N1GtLIGt_4,Stability,Average,Average,ACEFK,PartInhibit,,,C,XNIL,XNIL,,LowAtStation,ModerateOrLe,Dry,Steep,OtherRapid,,E_W_S,PosToNeg,,NWQuad,LVorOther,WidespdDnsl
Neutral,Neutral,Neutral,,Neutral,Neutral,VeryWet,Wet,Wet,Clear,Clear,,Clear,,,Other,,,Weak,,LittleChange,LittleChange,Neutral,Increasing,XNIL,Jun15_Jul1,B,AB,,,Average,ABI,N5GtLIGt_8,Stability,Average,Average,B,PartInhibit,Unfavorable,,B,XNIL,XNIL,,LowSHighN,ModerateOrLe,Average,Steep,NoMajor,Other,DenvCyclone,LittleChange,Other,,,SEQuad
Down,Down,Down,Down,Down,Dry,Wet,VeryWet,Wet,,PC,Cloudy,Cloudy,,Weak,Westerly,,Weak,,Some,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jul2_Jul15,B,AB,PartInhibit,,,ABI,,Instability,,LessUnstable,,Stifling,Weak,,B,XNIL,XNIL,XNIL,LowMtsHighPl,Steep,VeryMoist,Steep,NoMajor,,,PosToNeg,Other,SWQuad,Westerly,SEQuad
StrongUp,WeakUp,WeakUp,WeakUp,,Dry,Dry,Neutral,,PC,,Cloudy,Cloudy,Weak,Strong,,,,,,IncCapDecIns,Increasing,Negative,,,Aug11_Aug20,E,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,Average,,,Weak,Slight,,XNIL,XNIL,SIG,HighEvrywher,,Average,,,,DryLine,SigNegative,,SWQuad,Westerly,WidespdDnsl
,StronUp,Neutral,Neutral,,,Wet,,,PC,PC,,PC,Strong,Strong,Westerly,Strong,,Weak,Some,,Increasing,Neutral,LittleChange,SIG,May15_Jun14,C,,PartInhibit,,LessThanAve,,N5GtLIGt_8,Instability,Average,MoreUnstable,ACEFK,PartInhibit,,,C,,SVR,,Other,Steep,,Steep,,Other,E_W_S,LittleChange,Other,AllElse,Westerly,
Neutral,Neutral,WeakUp,,,Neutral,Dry,Neutral,Neutral,,,Cloudy,Cloudy,,,,,,,,,Decreasing,,Decreasing,XNIL,,K,,PartInhibit,Average,LessThanAve,K,,Stability,Average,Average,ACEFK,,Weak,,K,XNIL,,XNIL,LowNHighS,,Dry,,,,,NegToPos,,AllElse,Westerly,WidespdDnsl
WeakUp,,,Down,,Wet,,VeryWet,Wet,Clear,PC,PC,,,,StrongWest,,,Strong,,,Decreasing,,,,Aug11_Aug20,G,CThruK,PartInhibit,,,G,N5GtLIGt_8,Neutral,Average,Average,GJ,PartInhibit,Moderate,Moderate,G,XNIL,,SIG,,,Dry,Steep,NoMajor,MoistMDryL,DryLine,,,SWQuad,Westerly,LV
,Neutral,Neutral,Down,Down,Dry,VeryWet,Neutral,Dry,Clear,PC,,Clear,Strong,Strong,Westerly,,Weak,Weak,Some,LittleChange,,WeakPos,,,,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,,Moderate,,E,XNIL,XNIL,SIG,LowMtsHighPl,,Dry,ModerateOrLe,NoMajor,MoistMDryL,,NegToPos,,,Westerly,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,,,Neutral,Dry,PC,Clear,Clear,Clear,,,,Weak,,Strong,,IncCapDecIns,Increasing,WeakPos,,,Aug20_Sep15,,,PartInhibit,Average,,F,LILt_8,Stability,,MoreUnstable,ACEFK,PartInhibit,Moderate,,F,,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,Other,SigPositive,,,LVorOther,
WeakUp,Neutral,WeakUp,,WeakUp,VeryWet,Wet,VeryWet,VeryWet,PC,Clear,Clear,Clear,,Strong,DCVZFavor,Strong,,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,,SVR,,C,CThruK,PartInhibit,,LessThanAve,CDEJ,N5GtLIGt_8,Stability,,Average,ACEFK,,Strong,Strong,,,,SVR,LowAtStation,,,CloseToDryAd,OtherRapid,MoistMDryL,E_W_N,LittleChange,,NWQuad,Westerly,
Neutral,,,Neutral,Neutral,Dry,Wet,,Neutral,Cloudy,Clear,Cloudy,PC,Strong,Strong,DCVZFavor,Weak,,Weak,Marked,IncCapDecIns,Increasing,Negative,,,Jun15_Jul1,E,CThruK,,LessThanAve,LessThanAve,,N1GtLIGt_4,Neutral,,,ACEFK,,Moderate,Moderate,,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,Average,ModerateOrLe,NoMajor,,DryLine,LittleChange,Moving,SWQuad,LVorOther,LV
,Down,Neutral,,Down,,Wet,VeryWet,Wet,PC,Cloudy,Cloudy,PC,Strong,Strong,StrongWest,,,Weak,Some,IncCapDecIns,Increasing,,LittleChange,SVR,May15_Jun14,,CThruK,,LessThanAve,,ABI,N5GtLIGt_8,,MoreUnstable,MoreUnstable,HI,PartInhibit,Strong,Slight,I,XNIL,XNIL,SVR,LowSHighN,,Dry,Steep,NoMajor,Other,,PosToNeg,,LV,LVorOther,
Down,StronUp,Neutral,Neutral,,Neutral,VeryWet,,,Clear,PC,,Clear,,Weak,StrongWest,Weak,Weak,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,,J,,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,,,Stifling,Unfavorable,,J,SVR,,SVR,LowAtStation,Steep,Average,Steep,NoMajor,,DenvCyclone,LittleChange,,,LVorOther,LV
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Clear,Clear,,Clear,Strong,Strong,Westerly,Strong,,Weak,Marked,LittleChange,LittleChange,Neutral,LittleChange,,,,,PartInhibit,Average,Average,G,N5GtLIGt_8,Stability,Average,,,PartInhibit,Unfavorable,,,XNIL,,SIG,LowEvrywhere,CloseToDryAd,,CloseToDryAd,MarkedUpper,,Other,LittleChange,QStationary,NWQuad,Westerly,WidespdDnsl
,WeakUp,Neutral,Neutral,,Neutral,Dry,,Neutral,PC,Clear,Clear,Clear,,,,,,,,LittleChange,LittleChange,StrongPos,Increasing,XNIL,,,,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,,MoreUnstable,,B,Stifling,Moderate,,,SIG,,SIG,,Steep,VeryMoist,,StrongFront,DryMMoistL,DenvCyclone,PosToNeg,Other,,LVorOther,DenvCyclone
,,Down,Down,Down,Wet,Wet,,Neutral,Clear,PC,Clear,Clear,Strong,,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,,,SVR,Jun15_Jul1,,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,,,Moderate,Strong,C,SIG,,SVR,LowEvrywhere,CloseToDryAd,Dry,Steep,MarkedUpper,,E_W_N,SigNegative,Other,NWQuad,Westerly,LongAnticyc
StrongUp,,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,,,Clear,Strong,,DCVZFavor,Weak,Weak,,Some,IncCapDecIns,,Negative,LittleChange,SIG,Aug20_Sep15,E,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,,Unfavorable,,E,XNIL,,SIG,LowEvrywhere,Steep,Average,,NoMajor,MoistMDryL,DryLine,,,,LVorOther,LV
StrongUp,WeakUp,StrongUp,StrongUp,StrongUp,VeryWet,VeryWet,VeryWet,,,Clear,Clear,,Weak,Weak,DCVZFavor,Weak,Strong,,Some,DecCapIncIns,Decreasing,WeakPos,LittleChange,,,J,,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,GJ,Stifling,Unfavorable,,J,SIG,SIG,SIG,LowNHighS,Steep,Average,Steep,,,DryLine,LittleChange,,LV,,
,Down,WeakUp,Neutral,,Dry,Wet,Dry,Dry,PC,,PC,,,,Westerly,,Weak,Strong,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,,J,CThruK,PartInhibit,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,GJ,PartInhibit,Weak,,J,XNIL,XNIL,XNIL,LowMtsHighPl,,,,NoMajor,,,,,,LVorOther,SEQuad
WeakUp,,,Neutral,Neutral,Wet,,,Neutral,PC,PC,PC,PC,Weak,Strong,Other,Weak,Weak,Weak,,,LittleChange,Neutral,LittleChange,SIG,,,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Instability,,MoreUnstable,GJ,,Weak,Slight,,XNIL,XNIL,SIG,,Stable,Average,CloseToDryAd,NoMajor,,DryLine,LittleChange,,LV,LVorOther,LV
,Neutral,,WeakUp,WeakUp,Wet,Wet,Wet,Neutral,Clear,,,Clear,Weak,Strong,,,,,Marked,LittleChange,LittleChange,Negative,LittleChange,,Jun15_Jul1,B,AB,PartInhibit,LessThanAve,Average,ABI,,Neutral,Average,MoreUnstable,B,PartInhibit,Weak,,B,SVR,SVR,SVR,LowNHighS,ModerateOrLe,Dry,Steep,NoMajor,,DenvCyclone,,Other,AllElse,LVorOther,LongAnticyc
StrongUp,Neutral,,WeakUp,,VeryWet,Neutral,VeryWet,VeryWet,Clear,Clear,Clear,Clear,,Weak,Westerly,,,,Some,IncCapDecIns,Increasing,WeakPos,Increasing,,May15_Jun14,H,CThruK,Stifling,,MoreThanAve,H,LILt_8,Instability,,,HI,,Moderate,,H,SIG,,SIG,LowMtsHighPl,,VeryMoist,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_N,SigNegative,,AllElse,LVorOther,
Neutral,WeakUp,Down,Neutral,,Neutral,,Neutral,,PC,Clear,PC,PC,Weak,Weak,Other,,,,,IncCapDecIns,Increasing,Neutral,,XNIL,Aug20_Sep15,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Neutral,LessUnstable,,ACEFK,,Weak,Strong,K,,SIG,,Other,,,CloseToDryAd,,Other,E_W_N,PosToNeg,Moving,AllElse,,DenvCyclone
Down,StronUp,Down,,WeakUp,Dry,Dry,Dry,,Clear,PC,PC,PC,,,StrongWest,,,Weak,,,,WeakPos,Increasing,XNIL,Jul2_Jul15,I,,,,MoreThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,,HI,,Unfavorable,,,SVR,SVR,SVR,LowSHighN,ModerateOrLe,,CloseToDryAd,,Other,E_W_S,LittleChange,,LV,Westerly,DenvCyclone
Down,Neutral,Neutral,Down,Down,Neutral,Neutral,Neutral,,,Clear,Clear,Clear,Strong,,StrongWest,Strong,,Weak,Marked,,Decreasing,Negative,Decreasing,SIG,Aug20_Sep15,C,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,ACEFK,,Moderate,Strong,C,,SVR,SVR,LowEvrywhere,,Dry,,OtherRapid,Other,E_W_N,SigPositive,QStationary,NWQuad,Westerly,WidespdDnsl
Neutral,WeakUp,,Down,,Dry,Dry,Dry,Dry,,Cloudy,,PC,Strong,Strong,DCVZFavor,Strong,,Weak,Some,,Increasing,WeakPos,,SVR,Jul2_Jul15,H,CThruK,Stifling,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,,Stifling,Moderate,,H,,XNIL,SVR,LowMtsHighPl,Stable,Average,CloseToDryAd,MarkedUpper,DryMMoistL,,SigPositive,,LV,LVorOther,SEQuad
WeakUp,Down,,WeakUp,WeakUp,Dry,Dry,Neutral,Neutral,,PC,,PC,,Weak,,Strong,Weak,Strong,,IncCapDecIns,Increasing,Neutral,LittleChange,,Aug20_Sep15,B,,PartInhibit,Average,MoreThanAve,ABI,,Instability,MoreUnstable,MoreUnstable,B,Stifling,,,B,XNIL,XNIL,,LowAtStation,Steep,VeryMoist,,NoMajor,DryMMoistL,,PosToNeg,Other,NWQuad,LVorOther,DenvCyclone
,,StrongUp,Down,Down,VeryWet,,VeryWet,VeryWet,PC,PC,PC,,,Weak,,Strong,,Weak,Some,IncCapDecIns,Increasing,,LittleChange,SIG,Aug11_Aug20,,CThruK,PartInhibit,Average,MoreThanAve,K,N1GtLIGt_4,Stability,Average,Average,ACEFK,,Moderate,Moderate,K,XNIL,XNIL,,,Stable,Dry,Steep,StrongFront,DryMMoistL,MovingFtorOt,SigPositive,,SWQuad,Westerly,
Down,StronUp,Down,,,,Wet,Wet,Wet,PC,PC,PC,Clear,Strong,Strong,Westerly,Strong,Weak,,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,,E,CThruK,,LessThanAve,Average,CDEJ,LILt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,Slight,,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,Dry,CloseToDryAd,NoMajor,MoistMDryL,DenvCyclone,PosToNeg,,,Westerly,
Neutral,Neutral,,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,PC,Clear,PC,PC,Weak,Weak,StrongWest,Strong,,Weak,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,,J,CThruK,,LessThanAve,,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,,,,Strong,J,SIG,,SIG,,ModerateOrLe,Dry,,,,DryLine,LittleChange,,,LVorOther,SEQuad
StrongUp,Down,Neutral,,,Wet,Wet,Neutral,Neutral,,Clear,Clear,Clear,,,Westerly,,,,,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Jul2_Jul15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,,B,PartInhibit,Moderate,Moderate,B,,SVR,SVR,,Stable,,,NoMajor,Other,DenvCyclone,NegToPos,,AllElse,Westerly,DenvCyclone
Neutral,Down,,,,,Dry,Dry,,Clear,PC,PC,Clear,Weak,Strong,Other,,Weak,,,LittleChange,LittleChange,Negative,Decreasing,SIG,,,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,,,LessUnstable,B,,Unfavorable,Slight,B,XNIL,,SIG,HighEvrywher,,Average,Steep,MarkedUpper,,DenvCyclone,PosToNeg,Other,NWQuad,LVorOther,
StrongUp,,Neutral,Neutral,,Dry,Dry,VeryWet,Wet,PC,PC,,Cloudy,Strong,Strong,Other,,,Strong,Some,LittleChange,LittleChange,WeakPos,,SVR,Aug20_Sep15,F,CThruK,PartInhibit,MoreThanAve,MoreThanAve,F,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,,F,XNIL,XNIL,SVR,HighEvrywher,,,ModerateOrLe,,,,LittleChange,,LV,LVorOther,
Down,StronUp,Neutral,,Down,Wet,Wet,Wet,Wet,PC,Clear,Clear,,Weak,Strong,,Strong,Strong,Strong,Marked,,LittleChange,,LittleChange,SVR,Jul16_Aug10,B,AB,PartInhibit,Average,Average,,N1GtLIGt_4,Neutral,,LessUnstable,B,Stifling,Weak,,B,XNIL,XNIL,SVR,LowMtsHighPl,ModerateOrLe,Average,,,Other,DenvCyclone,LittleChange,Other,,LVorOther,DenvCyclone
Down,Neutral,Down,Down,Down,Neutral,,,Dry,PC,Cloudy,,PC,Weak,Strong,DCVZFavor,Weak,Strong,Strong,,IncCapDecIns,Increasing,Neutral,,,Jul16_Aug10,,CThruK,,,,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,,ACEFK,,Moderate,Strong,E,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,Average,ModerateOrLe,NoMajor,MoistMDryL,Other,LittleChange,,SWQuad,Westerly,LV
Down,,,Down,Down,Dry,VeryWet,,Wet,,Clear,Clear,,Strong,Strong,Other,,Weak,,Marked,LittleChange,,Negative,,SVR,Jul16_Aug10,D,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,,,,D,XNIL,,SVR,LowSHighN,CloseToDryAd,Average,Steep,OtherRapid,DryMMoistL,DryLine,NegToPos,,NWQuad,Westerly,WidespdDnsl
,,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,Wet,PC,Clear,Clear,PC,Strong,Strong,,,,Weak,Marked,DecCapIncIns,,WeakPos,,SIG,Jul16_Aug10,,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,Instability,Average,,,,,Moderate,D,,SVR,SVR,LowSHighN,CloseToDryAd,Dry,,MarkedUpper,DryMMoistL,,SigNegative,,AllElse,Westerly,SEQuad
,Neutral,,,,,Wet,Neutral,Wet,PC,PC,PC,,Weak,,DCVZFavor,Weak,,,,IncCapDecIns,Increasing,,LittleChange,SVR,Jul16_Aug10,A,AB,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,TotalInhibit,Weak,,A,SIG,,SVR,Other,,Average,ModerateOrLe,,Other,,SigNegative,Other,,Westerly,DenvCyclone
Neutral,Neutral,Neutral,,Neutral,Wet,Dry,Dry,Dry,,PC,PC,PC,Strong,Strong,Other,Weak,,,Some,LittleChange,,Neutral,,SVR,,K,,PartInhibit,Average,Average,K,N1GtLIGt_4,Neutral,Average,MoreUnstable,ACEFK,Stifling,Unfavorable,,K,XNIL,XNIL,SVR,LowNHighS,,Average,ModerateOrLe,,Other,MovingFtorOt,,,,LVorOther,
Neutral,Down,,Neutral,Neutral,Wet,Neutral,Neutral,Dry,PC,Clear,,PC,,,Westerly,,Strong,Weak,,,LittleChange,Neutral,LittleChange,XNIL,Aug11_Aug20,H,CThruK,PartInhibit,Average,,,N1GtLIGt_4,,,LessUnstable,HI,PartInhibit,,,H,XNIL,XNIL,XNIL,,Stable,VeryMoist,,NoMajor,DryMMoistL,MovingFtorOt,NegToPos,Other,SWQuad,LVorOther,E_NE
Neutral,Down,,Neutral,Neutral,Neutral,,Dry,Neutral,PC,,PC,PC,Strong,,StrongWest,,Weak,Weak,,IncCapDecIns,,StrongPos,Increasing,XNIL,May15_Jun14,B,AB,Stifling,Average,MoreThanAve,ABI,,,Average,Average,,,,Slight,B,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,VeryMoist,Steep,NoMajor,Other,DenvCyclone,PosToNeg,,LV,LVorOther,DenvCyclone
WeakUp,,StrongUp,StrongUp,StrongUp,VeryWet,,,,,PC,Cloudy,Cloudy,Weak,Weak,DCVZFavor,Strong,,Weak,Some,IncCapDecIns,Increasing,Negative,LittleChange,SIG,May15_Jun14,A,AB,TotalInhibit,,Average,ABI,N1GtLIGt_4,Neutral,Average,Average,,PartInhibit,Weak,,A,SVR,SVR,SVR,LowAtStation,Stable,VeryMoist,ModerateOrLe,MarkedUpper,DryMMoistL,DenvCyclone,NegToPos,Other,SWQuad,,
Neutral,StronUp,Neutral,WeakUp,WeakUp,,Wet,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,,Westerly,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,,Jul2_Jul15,,CThruK,PartInhibit,,Average,,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Moderate,Strong,E,,XNIL,,,Steep,Average,ModerateOrLe,,MoistMDryL,DryLine,,,SWQuad,LVorOther,DenvCyclone
Down,WeakUp,,Down,,VeryWet,Dry,,,PC,PC,PC,Clear,Strong,Strong,Westerly,,,Weak,Some,IncCapDecIns,,,Decreasing,,Jun15_Jul1,,,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,,,C,XNIL,XNIL,SIG,LowEvrywhere,,Average,Steep,,Other,E_W_N,SigNegative,QStationary,AllElse,,LongAnticyc
Down,,Neutral,Down,Down,Wet,,Dry,,PC,PC,,Clear,,Weak,DCVZFavor,,,,,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug20_Sep15,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,,Moderate,Strong,B,XNIL,XNIL,SIG,LowAtStation,,Dry,ModerateOrLe,,DryMMoistL,E_W_S,LittleChange,Other,AllElse,LVorOther,DenvCyclone
StrongUp,Neutral,,WeakUp,WeakUp,VeryWet,Neutral,Wet,Wet,,,Clear,PC,,,StrongWest,,,,,DecCapIncIns,Decreasing,Neutral,LittleChange,,Jul16_Aug10,I,CThruK,PartInhibit,Average,LessThanAve,,N5GtLIGt_8,Neutral,,MoreUnstable,HI,,Weak,,,,XNIL,XNIL,,Steep,Dry,Steep,NoMajor,DryMMoistL,E_W_S,NegToPos,QStationary,AllElse,LVorOther,DenvCyclone
StrongUp,Neutral,StrongUp,StrongUp,,Dry,Neutral,Dry,,Clear,Clear,,,Strong,Strong,,,,Weak,Marked,IncCapDecIns,,Neutral,,SVR,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,,,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,B,,,Moderate,B,SVR,SVR,SVR,LowNHighS,Steep,VeryMoist,Steep,NoMajor,,E_W_N,PosToNeg,Other,,Westerly,DenvCyclone
Neutral,Down,WeakUp,Down,Down,Neutral,Wet,,Neutral,PC,Clear,Clear,Clear,Strong,,Westerly,,,Weak,,IncCapDecIns,Increasing,,LittleChange,SIG,Aug20_Sep15,I,CThruK,,LessThanAve,,ABI,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,,Moderate,Moderate,I,,SIG,,LowSHighN,,Average,ModerateOrLe,StrongFront,,,LittleChange,QStationary,,,LV
Down,Neutral,Down,Neutral,Neutral,,,Neutral,,PC,Clear,Clear,Clear,,,Other,,Weak,,,,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,G,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,,Average,,GJ,,Moderate,Moderate,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,DryLine,,,NWQuad,LVorOther,
Down,Neutral,,,,Dry,Wet,VeryWet,VeryWet,Clear,Clear,,Clear,,Strong,,Strong,,Weak,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,,,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,Average,Average,ACEFK,PartInhibit,Moderate,Slight,,SVR,,SVR,LowMtsHighPl,Steep,Average,Steep,MarkedUpper,DryMMoistL,,,Other,SWQuad,Westerly,
StrongUp,StronUp,StrongUp,StrongUp,StrongUp,,VeryWet,VeryWet,VeryWet,PC,Clear,Clear,PC,,Weak,DCVZFavor,,,,Some,LittleChange,,Negative,Decreasing,XNIL,May15_Jun14,B,AB,PartInhibit,LessThanAve,,,N1GtLIGt_4,Neutral,Average,LessUnstable,B,Stifling,,,B,SVR,SVR,SVR,LowSHighN,Steep,Average,Steep,NoMajor,Other,DenvCyclone,NegToPos,,NWQuad,LVorOther,DenvCyclone
