N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Neutral,StronUp,,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,Clear,Clear,PC,Clear,Strong,Strong,StrongWest,Strong,Weak,,Marked,IncCapDecIns,,,Increasing,SVR,Jul16_Aug10,,AB,,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,,A,XNIL,XNIL,SVR,HighEvrywher,Steep,VeryMoist,CloseToDryAd,MarkedUpper,Other,E_W_S,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
WeakUp,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,,Clear,PC,Clear,Clear,,,,,,,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jul16_Aug10,C,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,,,Moderate,C,XNIL,XNIL,XNIL,,Steep,Dry,ModerateOrLe,StrongFront,MoistMDryL,E_W_N,LittleChange,,SWQuad,Westerly,LongAnticyc
Down,Neutral,Down,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,PC,PC,,PC,,Weak,Westerly,Weak,,Strong,,LittleChange,LittleChange,Negative,Decreasing,SIG,,C,CThruK,Stifling,,,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,,C,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,E_W_N,NegToPos,,NWQuad,Westerly,LongAnticyc
WeakUp,Neutral,,WeakUp,WeakUp,VeryWet,,Dry,Wet,PC,Clear,PC,PC,,Weak,DCVZFavor,Weak,,,,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,,Average,,ACEFK,PartInhibit,,Slight,K,,XNIL,XNIL,LowNHighS,Steep,VeryMoist,CloseToDryAd,,DryMMoistL,,SigPositive,,AllElse,Westerly,WidespdDnsl
StrongUp,Neutral,,Neutral,Neutral,Neutral,Neutral,Wet,,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,,Jun15_Jul1,B,AB,PartInhibit,LessThanAve,LessThanAve,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,,Weak,Strong,B,SIG,SIG,SIG,LowMtsHighPl,Steep,Average,CloseToDryAd,NoMajor,Other,DenvCyclone,NegToPos,Other,LV,Westerly,SEQuad
StrongUp,Neutral,,StrongUp,StrongUp,,Neutral,Neutral,,Clear,PC,PC,PC,Weak,,Westerly,Weak,,,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,May15_Jun14,,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,Average,MoreUnstable,HI,PartInhibit,Weak,Slight,I,SVR,SVR,SVR,,CloseToDryAd,Average,Steep,OtherRapid,DryMMoistL,MovingFtorOt,SigNegative,QStationary,AllElse,Westerly,E_NE
StrongUp,Down,Neutral,Neutral,Neutral,Dry,Wet,,,PC,Cloudy,PC,PC,Strong,Strong,StrongWest,Strong,Weak,Weak,Some,LittleChange,LittleChange,StrongPos,Increasing,SVR,Jul2_Jul15,,CThruK,PartInhibit,LessThanAve,LessThanAve,,N1GtLIGt_4,,Average,Average,HI,Stifling,Strong,,I,XNIL,XNIL,SVR,LowSHighN,ModerateOrLe,Dry,CloseToDryAd,,DryMMoistL,E_W_S,SigNegative,QStationary,,LVorOther,LV
Down,StronUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,Cloudy,Strong,,Other,,Weak,Weak,,LittleChange,LittleChange,Negative,Increasing,SIG,Jul16_Aug10,B,AB,Stifling,,Average,ABI,N1GtLIGt_4,Instability,Average,Average,B,,Moderate,Strong,B,,XNIL,SIG,LowMtsHighPl,Stable,Average,ModerateOrLe,NoMajor,DryMMoistL,MovingFtorOt,LittleChange,Moving,AllElse,Westerly,
,,StrongUp,StrongUp,StrongUp,Neutral,Wet,Wet,,Clear,Cloudy,Clear,PC,,Weak,DCVZFavor,Weak,,Weak,Some,LittleChange,LittleChange,Negative,,,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Instability,Average,LessUnstable,ACEFK,PartInhibit,Weak,Moderate,E,,XNIL,,LowEvrywhere,,Average,Steep,MarkedUpper,MoistMDryL,E_W_N,NegToPos,,SWQuad,Westerly,DenvCyclone
Down,Neutral,,Neutral,Neutral,,Dry,Neutral,Dry,Clear,,Clear,Clear,,Weak,Westerly,,,Weak,,DecCapIncIns,,WeakPos,Increasing,XNIL,May15_Jun14,D,CThruK,TotalInhibit,,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,TotalInhibit,Moderate,,D,,XNIL,XNIL,,Steep,Average,CloseToDryAd,MarkedUpper,DryMMoistL,,PosToNeg,QStationary,NWQuad,Westerly,WidespdDnsl
StrongUp,StronUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Dry,Neutral,Cloudy,Clear,Cloudy,Cloudy,Weak,Weak,StrongWest,Strong,,Weak,Some,IncCapDecIns,Increasing,Neutral,Decreasing,SIG,Jun15_Jul1,,CThruK,,Average,MoreThanAve,ABI,LILt_8,,MoreUnstable,Average,HI,,Moderate,Strong,I,XNIL,,SIG,LowSHighN,Steep,Average,,NoMajor,DryMMoistL,E_W_S,SigPositive,QStationary,LV,Westerly,DenvCyclone
StrongUp,Down,Neutral,StrongUp,,Wet,Dry,,VeryWet,PC,Clear,Clear,,,Strong,DCVZFavor,Strong,,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul2_Jul15,H,CThruK,,,,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Strong,Strong,H,SVR,XNIL,SIG,LowMtsHighPl,ModerateOrLe,,,NoMajor,DryMMoistL,,SigNegative,,LV,Westerly,
Neutral,Neutral,WeakUp,,Neutral,,Dry,VeryWet,VeryWet,Clear,PC,,Cloudy,Strong,Strong,StrongWest,Strong,,,Marked,IncCapDecIns,Increasing,Neutral,,SIG,,,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,,Stability,,LessUnstable,GJ,PartInhibit,Moderate,Moderate,J,XNIL,XNIL,SIG,,,,Steep,NoMajor,,E_W_N,LittleChange,,LV,,LV
StrongUp,WeakUp,Down,,,Neutral,Neutral,,Wet,PC,Cloudy,Cloudy,Cloudy,,,StrongWest,,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Aug20_Sep15,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,,,Unfavorable,Slight,E,XNIL,XNIL,XNIL,,,Dry,ModerateOrLe,OtherRapid,,MovingFtorOt,PosToNeg,,SWQuad,,DenvCyclone
,Neutral,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,,PC,Clear,,Clear,,,DCVZFavor,,,,,LittleChange,LittleChange,WeakPos,Increasing,XNIL,,B,AB,,Average,,ABI,,Stability,LessUnstable,Average,,,Moderate,,B,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,Westerly,LV
StrongUp,Neutral,StrongUp,Neutral,Neutral,Wet,Wet,Neutral,Neutral,PC,PC,PC,,,,,,Weak,,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,,K,LILt_8,Stability,MoreUnstable,,ACEFK,,Moderate,Strong,,SIG,SIG,SIG,LowEvrywhere,Steep,Average,Steep,StrongFront,DryMMoistL,,NegToPos,,NWQuad,Westerly,
Down,Neutral,WeakUp,Neutral,,Wet,Wet,Dry,Neutral,PC,Cloudy,PC,PC,Strong,Strong,DCVZFavor,,,Weak,Marked,LittleChange,LittleChange,Neutral,LittleChange,SIG,Aug20_Sep15,K,,TotalInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Stability,Average,,ACEFK,,Strong,Moderate,K,SVR,SVR,SVR,LowAtStation,ModerateOrLe,VeryMoist,Steep,StrongFront,MoistMDryL,,SigPositive,,,LVorOther,WidespdDnsl
,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,,PC,,,DCVZFavor,,,,,,LittleChange,,Decreasing,,May15_Jun14,K,CThruK,Stifling,MoreThanAve,,K,,Instability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,,K,XNIL,XNIL,,LowSHighN,Steep,,ModerateOrLe,StrongFront,DryMMoistL,DryLine,SigNegative,,NWQuad,LVorOther,WidespdDnsl
StrongUp,,,,,,VeryWet,Wet,Wet,PC,Clear,Clear,Clear,,Strong,,Strong,Strong,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,May15_Jun14,B,AB,TotalInhibit,MoreThanAve,,ABI,N5GtLIGt_8,Stability,,LessUnstable,B,Stifling,,Moderate,B,SIG,SIG,SVR,LowAtStation,Stable,Average,Steep,NoMajor,DryMMoistL,DenvCyclone,,Other,SWQuad,LVorOther,E_NE
Down,Neutral,WeakUp,Neutral,Neutral,Wet,Wet,,VeryWet,PC,Clear,,Clear,Weak,,StrongWest,Weak,Strong,,,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,May15_Jun14,G,CThruK,,MoreThanAve,Average,G,N1GtLIGt_4,Stability,,LessUnstable,GJ,PartInhibit,Moderate,,,XNIL,,,LowSHighN,,Average,CloseToDryAd,MarkedUpper,Other,,NegToPos,,,Westerly,SEQuad
StrongUp,Neutral,,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,,,PC,Cloudy,,,Other,,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,,PartInhibit,Moderate,Slight,K,XNIL,XNIL,XNIL,LowNHighS,Steep,Dry,Steep,MarkedUpper,Other,DenvCyclone,SigPositive,QStationary,SWQuad,LVorOther,WidespdDnsl
,WeakUp,WeakUp,WeakUp,,VeryWet,Wet,VeryWet,VeryWet,Clear,PC,PC,,,Strong,StrongWest,Strong,,,,LittleChange,LittleChange,Negative,LittleChange,SVR,Aug20_Sep15,G,CThruK,PartInhibit,,Average,G,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,GJ,,Moderate,Slight,G,XNIL,,SVR,LowNHighS,,Dry,CloseToDryAd,NoMajor,Other,,LittleChange,,NWQuad,,LV
WeakUp,,,,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Other,Weak,Weak,,Some,LittleChange,LittleChange,,Decreasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,ACEFK,,Weak,Slight,E,XNIL,SVR,SVR,LowMtsHighPl,ModerateOrLe,Dry,,NoMajor,,,LittleChange,,SWQuad,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Clear,PC,Clear,Clear,,,DCVZFavor,,,,,IncCapDecIns,,Neutral,LittleChange,XNIL,,,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,Weak,Moderate,E,SIG,SIG,SIG,Other,Steep,VeryMoist,,OtherRapid,Other,Other,LittleChange,,,Westerly,LV
StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,PC,Clear,PC,PC,,,StrongWest,,,,,LittleChange,LittleChange,Neutral,Increasing,XNIL,Aug20_Sep15,B,,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,,,Weak,Slight,,SIG,SIG,SIG,LowAtStation,Stable,Average,ModerateOrLe,MarkedUpper,Other,DenvCyclone,,,,,E_NE
,Neutral,Neutral,Neutral,Neutral,,Wet,Neutral,Neutral,,Clear,PC,PC,,,StrongWest,,Weak,,,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,C,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,,MoreUnstable,Average,ACEFK,PartInhibit,,,,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,CloseToDryAd,NoMajor,Other,E_W_N,SigPositive,Other,NWQuad,Westerly,
WeakUp,Neutral,Down,WeakUp,,Neutral,Dry,,Wet,PC,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,,Strong,Some,LittleChange,LittleChange,Negative,Decreasing,,Aug20_Sep15,E,CThruK,,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,Average,ACEFK,Stifling,Weak,,,XNIL,XNIL,SIG,LowNHighS,,Average,Steep,,Other,DryLine,LittleChange,,SWQuad,Westerly,LV
,WeakUp,Neutral,Neutral,,Neutral,,Neutral,Neutral,PC,Cloudy,,PC,Weak,Weak,DCVZFavor,,Weak,Weak,,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jun15_Jul1,C,CThruK,,Average,,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,,,,XNIL,SIG,LowMtsHighPl,Steep,Average,,StrongFront,DryMMoistL,E_W_N,LittleChange,Moving,NWQuad,,LongAnticyc
Neutral,Neutral,StrongUp,Neutral,Neutral,Dry,Neutral,Dry,Dry,PC,Clear,Clear,Clear,,,DCVZFavor,,Weak,Weak,,LittleChange,,,Increasing,XNIL,,B,AB,,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Stability,LessUnstable,MoreUnstable,,PartInhibit,,,B,XNIL,XNIL,XNIL,HighEvrywher,,Dry,CloseToDryAd,StrongFront,Other,DryLine,LittleChange,Other,LV,LVorOther,E_NE
StrongUp,Neutral,Down,StrongUp,StrongUp,Wet,Wet,Wet,VeryWet,Clear,PC,,Clear,,,Westerly,,,Weak,,,Decreasing,Neutral,Increasing,XNIL,May15_Jun14,,AB,PartInhibit,,LessThanAve,ABI,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Slight,A,SVR,,,LowMtsHighPl,Stable,Average,Steep,,DryMMoistL,E_W_S,PosToNeg,Other,SWQuad,Westerly,LV
StrongUp,Neutral,Down,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,PC,PC,,PC,Strong,Strong,DCVZFavor,Strong,,Strong,,DecCapIncIns,Decreasing,,Decreasing,SVR,Aug11_Aug20,,CThruK,PartInhibit,,,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,E,XNIL,XNIL,SVR,LowSHighN,,Dry,ModerateOrLe,NoMajor,MoistMDryL,,LittleChange,,SWQuad,Westerly,
StrongUp,Neutral,Down,Neutral,Neutral,Wet,,Wet,Wet,Clear,Clear,Clear,Clear,,,Westerly,,Weak,,,IncCapDecIns,Increasing,Neutral,Increasing,,Aug20_Sep15,C,,,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,MoreUnstable,ACEFK,Stifling,Weak,,C,XNIL,XNIL,XNIL,LowEvrywhere,Stable,Average,Steep,OtherRapid,Other,E_W_N,SigPositive,,NWQuad,Westerly,LongAnticyc
Down,Down,Down,Down,Down,Neutral,Neutral,Neutral,Dry,Cloudy,,Cloudy,PC,Strong,,Other,Strong,,,,IncCapDecIns,Increasing,Negative,,XNIL,,B,AB,PartInhibit,,MoreThanAve,ABI,N1GtLIGt_4,Instability,Average,Average,B,PartInhibit,Weak,Moderate,B,XNIL,,XNIL,,Steep,Average,Steep,NoMajor,Other,E_W_S,PosToNeg,Moving,LV,,DenvCyclone
,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,,,,,,,,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,May15_Jun14,,CThruK,,Average,Average,G,N1GtLIGt_4,,Average,Average,GJ,PartInhibit,Strong,Moderate,G,SIG,SIG,SIG,,Steep,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,Other,LittleChange,,SWQuad,,
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,Clear,Clear,,Clear,,Strong,DCVZFavor,,,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,SVR,,,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,,MoreUnstable,ACEFK,,Strong,Strong,E,SIG,SIG,SVR,LowAtStation,CloseToDryAd,Average,ModerateOrLe,NoMajor,DryMMoistL,Other,PosToNeg,,SWQuad,LVorOther,LV
WeakUp,WeakUp,StrongUp,StrongUp,StrongUp,,Neutral,,Dry,PC,PC,PC,,,,Westerly,,,,,,Increasing,WeakPos,,XNIL,Aug20_Sep15,B,AB,,Average,MoreThanAve,ABI,LIGt0,Neutral,LessUnstable,Average,B,Stifling,Moderate,Slight,B,SVR,SVR,SVR,,Steep,VeryMoist,Steep,MarkedUpper,DryMMoistL,DenvCyclone,PosToNeg,Other,AllElse,LVorOther,
Down,StronUp,Down,Down,Down,Dry,VeryWet,Wet,Wet,PC,Clear,PC,Clear,Strong,Strong,Other,,,,,IncCapDecIns,Increasing,WeakPos,,SVR,Jul16_Aug10,E,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,LessUnstable,MoreUnstable,ACEFK,,Strong,Slight,E,,SIG,SVR,LowNHighS,CloseToDryAd,Dry,,,MoistMDryL,,,,LV,Westerly,LV
WeakUp,Down,WeakUp,Neutral,Neutral,,Neutral,Dry,Dry,Cloudy,PC,Cloudy,Cloudy,,Weak,DCVZFavor,,Strong,,Marked,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,,,Strong,,J,,SVR,SVR,LowEvrywhere,Steep,VeryMoist,CloseToDryAd,,DryMMoistL,Other,LittleChange,,LV,LVorOther,
Down,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Jun15_Jul1,,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,,Stability,Average,,ACEFK,,Moderate,Moderate,,XNIL,,SVR,LowEvrywhere,Steep,Dry,CloseToDryAd,OtherRapid,,,NegToPos,,NWQuad,LVorOther,LongAnticyc
,Neutral,,Neutral,Neutral,Dry,Neutral,Dry,Dry,PC,Cloudy,Cloudy,Cloudy,Weak,Weak,StrongWest,,,Strong,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jul2_Jul15,E,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,ACEFK,PartInhibit,Unfavorable,,,,XNIL,SIG,LowNHighS,CloseToDryAd,Average,Steep,NoMajor,Other,E_W_N,PosToNeg,,SWQuad,Westerly,LongAnticyc
Neutral,Neutral,Down,Down,Down,Dry,,Dry,Dry,Clear,Cloudy,Clear,Clear,,,StrongWest,,Strong,Weak,,IncCapDecIns,Increasing,,LittleChange,XNIL,Jul16_Aug10,C,CThruK,,LessThanAve,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,,C,,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Average,Steep,,Other,E_W_S,NegToPos,Moving,NWQuad,LVorOther,LongAnticyc
Neutral,Neutral,Down,Neutral,Neutral,Dry,,Dry,Neutral,PC,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,Strong,Weak,Marked,,LittleChange,,Increasing,SVR,Jul2_Jul15,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,,Neutral,Average,Average,GJ,TotalInhibit,Strong,Slight,G,XNIL,XNIL,,LowSHighN,CloseToDryAd,,CloseToDryAd,MarkedUpper,MoistMDryL,,LittleChange,,SWQuad,Westerly,SEQuad
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Wet,Wet,PC,Clear,PC,PC,Weak,Weak,,,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jun15_Jul1,G,CThruK,,LessThanAve,LessThanAve,G,,Neutral,Average,MoreUnstable,GJ,PartInhibit,Weak,Slight,G,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Dry,,MarkedUpper,MoistMDryL,Other,LittleChange,,SWQuad,,LV
Neutral,,Neutral,WeakUp,WeakUp,VeryWet,Dry,VeryWet,VeryWet,Clear,Clear,,PC,Weak,Strong,Westerly,Weak,,Weak,,IncCapDecIns,Increasing,Negative,Increasing,SVR,Aug20_Sep15,K,CThruK,PartInhibit,MoreThanAve,,,,,LessUnstable,Average,ACEFK,PartInhibit,Moderate,Moderate,K,XNIL,XNIL,SVR,LowNHighS,ModerateOrLe,,ModerateOrLe,StrongFront,DryMMoistL,E_W_N,NegToPos,QStationary,NWQuad,Westerly,LongAnticyc
Neutral,Down,Down,Down,Down,VeryWet,,,Wet,Clear,PC,,Clear,Strong,Strong,,Weak,,Weak,Some,LittleChange,LittleChange,WeakPos,,SIG,Jul2_Jul15,D,CThruK,Stifling,Average,,CDEJ,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,D,,Moderate,Strong,D,,XNIL,SIG,LowNHighS,Steep,Average,,MarkedUpper,DryMMoistL,,PosToNeg,,NWQuad,LVorOther,SEQuad
Down,Down,Neutral,,Down,Dry,Dry,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,,Weak,Strong,Marked,LittleChange,LittleChange,,LittleChange,SIG,Aug20_Sep15,G,,,MoreThanAve,MoreThanAve,G,N5GtLIGt_8,Stability,Average,,GJ,PartInhibit,Moderate,,,SIG,SVR,SVR,LowAtStation,Steep,Dry,CloseToDryAd,MarkedUpper,Other,Other,,,,Westerly,WidespdDnsl
Down,Down,Neutral,,Neutral,Dry,Dry,VeryWet,,Clear,PC,PC,PC,,,DCVZFavor,,,Weak,,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jun15_Jul1,B,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,PartInhibit,Unfavorable,,B,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Average,Steep,NoMajor,Other,,LittleChange,QStationary,AllElse,LVorOther,SEQuad
Down,,Neutral,Down,Down,,,Wet,Neutral,PC,PC,Cloudy,Cloudy,Weak,Strong,DCVZFavor,Weak,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul16_Aug10,G,CThruK,,LessThanAve,,G,N1GtLIGt_4,Stability,,,,PartInhibit,Moderate,Moderate,G,XNIL,,XNIL,,Steep,Dry,CloseToDryAd,NoMajor,MoistMDryL,Other,PosToNeg,,AllElse,Westerly,LongAnticyc
,WeakUp,StrongUp,StrongUp,,,Dry,Dry,Neutral,Clear,Cloudy,Clear,,,Strong,,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,Average,LessUnstable,GJ,,Moderate,Strong,J,XNIL,XNIL,XNIL,LowSHighN,Stable,Average,ModerateOrLe,NoMajor,DryMMoistL,E_W_S,LittleChange,,LV,LVorOther,LV
Down,Down,Neutral,Down,Down,Wet,VeryWet,Wet,Wet,Clear,Clear,,Clear,,,Other,,,Weak,,LittleChange,LittleChange,Neutral,LittleChange,,,D,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,LessUnstable,LessUnstable,D,,Unfavorable,,D,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,,LittleChange,,NWQuad,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,Cloudy,Cloudy,Cloudy,Cloudy,Weak,Weak,Other,,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,,Jul16_Aug10,,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,,,SVR,SVR,,HighEvrywher,,Dry,,NoMajor,MoistMDryL,Other,LittleChange,,AllElse,,WidespdDnsl
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Clear,Cloudy,PC,PC,,,DCVZFavor,,,Weak,,LittleChange,,Negative,LittleChange,XNIL,May15_Jun14,,,,LessThanAve,LessThanAve,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,PartInhibit,Weak,,H,XNIL,XNIL,XNIL,LowSHighN,Stable,VeryMoist,,MarkedUpper,DryMMoistL,,SigNegative,Moving,,LVorOther,E_NE
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Wet,,Dry,Neutral,Clear,PC,PC,PC,,Weak,Other,,,,,,LittleChange,WeakPos,Increasing,,Aug20_Sep15,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,HI,PartInhibit,Weak,,,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Average,,NoMajor,,MovingFtorOt,,QStationary,SWQuad,LVorOther,DenvCyclone
Neutral,Neutral,Down,Down,Down,Dry,VeryWet,Dry,Dry,PC,Clear,Clear,Clear,Strong,,,Weak,,Weak,,IncCapDecIns,Increasing,Negative,Increasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Moderate,,,SVR,SVR,SVR,LowSHighN,,Dry,ModerateOrLe,NoMajor,MoistMDryL,DryLine,NegToPos,,SWQuad,Westerly,WidespdDnsl
Neutral,,Neutral,Down,Down,Wet,Neutral,,Neutral,,Clear,Clear,,,Strong,StrongWest,Strong,,Weak,Marked,IncCapDecIns,Increasing,Negative,,,Jul16_Aug10,D,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,D,PartInhibit,Weak,,D,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,ModerateOrLe,StrongFront,DryMMoistL,,SigNegative,,,Westerly,SEQuad
