N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
,Neutral,Neutral,,,,,,Wet,,Clear,Clear,Clear,,,Other,,Weak,,,,LittleChange,Neutral,Increasing,XNIL,Jun15_Jul1,,AB,Stifling,,,,N5GtLIGt_8,,Average,,,,Unfavorable,,B,,XNIL,XNIL,LowSHighN,ModerateOrLe,,Steep,,Other,DenvCyclone,LittleChange,,SWQuad,LVorOther,
,Down,,Down,Down,,Wet,,Wet,Cloudy,PC,Cloudy,Cloudy,,,Westerly,,Weak,,,IncCapDecIns,,Negative,Decreasing,XNIL,,,AB,PartInhibit,LessThanAve,,ABI,N1GtLIGt_4,Instability,Average,,B,Stifling,,,B,,,XNIL,LowMtsHighPl,Steep,VeryMoist,,NoMajor,,DenvCyclone,PosToNeg,Other,,Westerly,SEQuad
StrongUp,WeakUp,,WeakUp,WeakUp,Dry,Dry,Neutral,Neutral,PC,Cloudy,,Cloudy,Weak,Strong,,,,,Some,IncCapDecIns,Increasing,,Decreasing,SIG,Aug11_Aug20,,,PartInhibit,Average,MoreThanAve,,N1GtLIGt_4,,MoreUnstable,,ACEFK,,Weak,Slight,E,XNIL,XNIL,SIG,HighEvrywher,Steep,,,NoMajor,,DryLine,SigNegative,,SWQuad,Westerly,
WeakUp,StronUp,,,Neutral,Neutral,Wet,Neutral,Neutral,PC,,,PC,Strong,,Westerly,Strong,,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,,,MoreUnstable,ACEFK,PartInhibit,,,C,SVR,SVR,,Other,,Dry,Steep,StrongFront,Other,E_W_S,,,AllElse,Westerly,LongAnticyc
Neutral,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Dry,Neutral,,PC,PC,Cloudy,Cloudy,,,Westerly,,,,,DecCapIncIns,Decreasing,StrongPos,Decreasing,XNIL,Jul2_Jul15,K,CThruK,PartInhibit,,LessThanAve,,N1GtLIGt_4,Stability,,Average,ACEFK,PartInhibit,Weak,Moderate,,,XNIL,,LowNHighS,,Dry,Steep,StrongFront,DryMMoistL,DenvCyclone,,QStationary,AllElse,,WidespdDnsl
WeakUp,Down,Neutral,Down,Down,Wet,VeryWet,,,Clear,PC,PC,PC,,Weak,StrongWest,Strong,,,,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,Aug11_Aug20,G,CThruK,,,,G,,Neutral,,Average,GJ,PartInhibit,,,G,XNIL,,SIG,,CloseToDryAd,Dry,,NoMajor,MoistMDryL,DryLine,NegToPos,,SWQuad,,
,Neutral,Neutral,Down,Down,Dry,VeryWet,Neutral,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jun15_Jul1,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,PartInhibit,Moderate,Slight,E,XNIL,XNIL,,LowMtsHighPl,,Dry,ModerateOrLe,NoMajor,MoistMDryL,DryLine,NegToPos,,AllElse,Westerly,LV
,,Neutral,WeakUp,WeakUp,Dry,,,Dry,PC,Clear,,Clear,,Weak,DCVZFavor,Weak,Weak,Strong,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Aug20_Sep15,,,PartInhibit,,,,LILt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,,F,,,XNIL,HighEvrywher,Steep,VeryMoist,,NoMajor,Other,Other,SigPositive,,AllElse,LVorOther,LV
WeakUp,Neutral,WeakUp,WeakUp,,VeryWet,Wet,VeryWet,VeryWet,PC,Clear,Clear,,Weak,Strong,DCVZFavor,Strong,,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,Increasing,SVR,Aug11_Aug20,C,CThruK,,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,,Average,ACEFK,,Strong,Strong,C,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Average,CloseToDryAd,,,E_W_N,,,,Westerly,
Neutral,,,Neutral,Neutral,Dry,Wet,,,Cloudy,Clear,Cloudy,PC,Strong,,,,,Weak,Marked,IncCapDecIns,Increasing,,LittleChange,SIG,Jun15_Jul1,,,,LessThanAve,,,,Neutral,,Average,ACEFK,,Moderate,,,,XNIL,SIG,HighEvrywher,ModerateOrLe,Average,ModerateOrLe,,MoistMDryL,DryLine,LittleChange,,SWQuad,,LV
Down,Down,Neutral,,Down,,Wet,,Wet,PC,Cloudy,Cloudy,PC,Strong,Strong,StrongWest,Strong,,,Some,IncCapDecIns,Increasing,,LittleChange,SVR,,I,CThruK,,,MoreThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Strong,Slight,I,XNIL,XNIL,SVR,,Steep,,Steep,NoMajor,Other,E_W_S,PosToNeg,,LV,LVorOther,E_NE
Down,StronUp,Neutral,,Neutral,Neutral,VeryWet,Neutral,Neutral,,,Clear,Clear,,,StrongWest,Weak,Weak,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,,Jul2_Jul15,J,CThruK,,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,,,,Stifling,Unfavorable,,J,,,,,Steep,Average,Steep,NoMajor,MoistMDryL,DenvCyclone,LittleChange,,LV,,
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,,Clear,Clear,Clear,,Strong,Westerly,,,Weak,Marked,LittleChange,,Neutral,LittleChange,SIG,Aug20_Sep15,G,CThruK,,Average,Average,G,N5GtLIGt_8,Stability,Average,MoreUnstable,,PartInhibit,Unfavorable,,,XNIL,XNIL,,LowEvrywhere,CloseToDryAd,Dry,,MarkedUpper,MoistMDryL,Other,LittleChange,,NWQuad,Westerly,WidespdDnsl
StrongUp,,,Neutral,Neutral,,,Dry,Neutral,PC,Clear,Clear,,,,,,,,,,LittleChange,StrongPos,Increasing,XNIL,Aug20_Sep15,B,,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,,MoreUnstable,B,Stifling,,,B,SIG,SIG,SIG,LowNHighS,,VeryMoist,,StrongFront,DryMMoistL,DenvCyclone,PosToNeg,Other,LV,LVorOther,DenvCyclone
,,,Down,Down,Wet,Wet,Wet,Neutral,Clear,PC,,Clear,,,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Jun15_Jul1,C,,Stifling,MoreThanAve,,CDEJ,,Stability,LessUnstable,,,,Moderate,Strong,,SIG,SIG,SVR,LowEvrywhere,CloseToDryAd,Dry,Steep,MarkedUpper,DryMMoistL,E_W_N,SigNegative,,NWQuad,Westerly,LongAnticyc
StrongUp,Neutral,,WeakUp,,,Neutral,Neutral,Wet,PC,Clear,Clear,,Strong,,DCVZFavor,,Weak,,Some,IncCapDecIns,,Negative,,SIG,Aug20_Sep15,,CThruK,PartInhibit,LessThanAve,,CDEJ,LIGt0,Stability,LessUnstable,,ACEFK,,Unfavorable,,E,,SIG,SIG,,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,SigPositive,,AllElse,LVorOther,LV
StrongUp,WeakUp,StrongUp,StrongUp,StrongUp,VeryWet,VeryWet,VeryWet,VeryWet,Clear,Clear,Clear,Clear,Weak,Weak,DCVZFavor,,,Strong,,DecCapIncIns,,,LittleChange,SIG,Jun15_Jul1,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,,Average,GJ,Stifling,Unfavorable,,J,,SIG,SIG,LowNHighS,Steep,,Steep,StrongFront,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,
Neutral,Down,WeakUp,Neutral,Neutral,Dry,Wet,Dry,Dry,,Cloudy,,Clear,,,,,Weak,Strong,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jun15_Jul1,J,,PartInhibit,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,GJ,PartInhibit,,,J,,,XNIL,LowMtsHighPl,ModerateOrLe,Average,CloseToDryAd,NoMajor,,DryLine,,,,LVorOther,SEQuad
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Dry,,Neutral,PC,PC,,,Weak,Strong,Other,Weak,Weak,Weak,,LittleChange,LittleChange,,LittleChange,SIG,Aug20_Sep15,J,,Stifling,MoreThanAve,,,LIGt0,Instability,MoreUnstable,MoreUnstable,GJ,,,Slight,J,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Average,CloseToDryAd,NoMajor,Other,DryLine,,,LV,,
Neutral,,StrongUp,WeakUp,WeakUp,Wet,Wet,Wet,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,,,,LittleChange,Negative,LittleChange,SIG,Jun15_Jul1,,AB,PartInhibit,LessThanAve,Average,,N5GtLIGt_8,,Average,MoreUnstable,B,,Weak,Slight,B,SVR,,,LowNHighS,ModerateOrLe,,Steep,NoMajor,Other,DenvCyclone,NegToPos,,AllElse,LVorOther,
,Neutral,WeakUp,,WeakUp,VeryWet,Neutral,VeryWet,VeryWet,Clear,Clear,Clear,Clear,,Weak,Westerly,,Strong,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,,,H,CThruK,Stifling,Average,MoreThanAve,H,LILt_8,Instability,,MoreUnstable,HI,TotalInhibit,Moderate,Moderate,H,SIG,SIG,SIG,,Stable,VeryMoist,ModerateOrLe,,,E_W_N,SigNegative,,,LVorOther,
Neutral,WeakUp,Down,,Neutral,Neutral,Wet,,Wet,PC,Clear,PC,PC,Weak,Weak,Other,,,,,IncCapDecIns,Increasing,Neutral,,XNIL,Aug20_Sep15,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,,LessUnstable,,ACEFK,,Weak,Strong,K,XNIL,,SIG,,,Dry,CloseToDryAd,StrongFront,Other,E_W_N,PosToNeg,Moving,AllElse,Westerly,
Down,StronUp,Down,WeakUp,WeakUp,,Dry,Dry,Dry,Clear,,PC,PC,,,StrongWest,,,Weak,,DecCapIncIns,,WeakPos,Increasing,XNIL,Jul2_Jul15,,CThruK,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,,MoreUnstable,MoreUnstable,HI,,Unfavorable,,I,,SVR,,LowSHighN,ModerateOrLe,Dry,CloseToDryAd,NoMajor,Other,E_W_S,LittleChange,QStationary,LV,,
,Neutral,Neutral,Down,Down,Neutral,Neutral,,Dry,Clear,Clear,Clear,Clear,Strong,Strong,,,,,,DecCapIncIns,,Negative,Decreasing,,Aug20_Sep15,C,CThruK,,LessThanAve,LessThanAve,,,Instability,LessUnstable,LessUnstable,ACEFK,,Moderate,,C,SIG,,SVR,LowEvrywhere,Steep,Dry,ModerateOrLe,OtherRapid,Other,E_W_N,SigPositive,QStationary,,Westerly,WidespdDnsl
,,Down,,,Dry,Dry,Dry,Dry,,Cloudy,,,Strong,,DCVZFavor,Strong,,Weak,Some,IncCapDecIns,Increasing,WeakPos,,SVR,Jul2_Jul15,,CThruK,Stifling,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Stability,,MoreUnstable,,Stifling,Moderate,,H,,,SVR,LowMtsHighPl,Stable,Average,CloseToDryAd,MarkedUpper,,E_W_S,SigPositive,QStationary,LV,,
WeakUp,Down,StrongUp,WeakUp,WeakUp,Dry,Dry,Neutral,,,PC,PC,PC,,,StrongWest,,,Strong,Some,IncCapDecIns,Increasing,Neutral,LittleChange,,Aug20_Sep15,B,AB,,Average,MoreThanAve,ABI,N1GtLIGt_4,Instability,,,B,Stifling,Strong,Moderate,B,XNIL,XNIL,,LowAtStation,Steep,,,,DryMMoistL,,PosToNeg,,,LVorOther,DenvCyclone
WeakUp,,,Down,Down,,,VeryWet,VeryWet,PC,,PC,PC,Weak,,,Strong,,Weak,Some,,Increasing,Neutral,LittleChange,SIG,,,CThruK,PartInhibit,,MoreThanAve,,,Stability,Average,Average,ACEFK,PartInhibit,Moderate,Moderate,K,,XNIL,SIG,Other,Stable,Dry,,StrongFront,,,,,SWQuad,Westerly,DenvCyclone
Down,StronUp,,Down,Down,Dry,Wet,Wet,,,PC,PC,Clear,Strong,Strong,,,Weak,Weak,,IncCapDecIns,Increasing,,Increasing,SIG,,E,CThruK,,LessThanAve,Average,CDEJ,,Neutral,,MoreUnstable,ACEFK,,,Slight,E,XNIL,XNIL,SIG,,ModerateOrLe,Dry,CloseToDryAd,NoMajor,,DenvCyclone,PosToNeg,Other,AllElse,,WidespdDnsl
Neutral,Neutral,WeakUp,,Neutral,Wet,,,,PC,Clear,,PC,Weak,Weak,StrongWest,Strong,,Weak,Some,,Increasing,StrongPos,Increasing,SIG,Jul16_Aug10,,CThruK,,LessThanAve,,CDEJ,N5GtLIGt_8,Instability,,,,,,Strong,J,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,Dry,,NoMajor,DryMMoistL,,,Other,LV,LVorOther,
StrongUp,Down,Neutral,Down,Down,,Wet,Neutral,Neutral,PC,Clear,Clear,,,,,,,,,IncCapDecIns,,StrongPos,Increasing,,,B,AB,PartInhibit,LessThanAve,,,N1GtLIGt_4,Stability,LessUnstable,Average,B,PartInhibit,,Moderate,B,SVR,SVR,SVR,HighEvrywher,Stable,,Steep,,Other,DenvCyclone,,,AllElse,Westerly,DenvCyclone
Neutral,Down,WeakUp,Down,,,Dry,,Dry,Clear,PC,PC,Clear,Weak,Strong,Other,,Weak,Weak,,LittleChange,LittleChange,,Decreasing,SIG,,B,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,Average,LessUnstable,B,,Unfavorable,Slight,B,XNIL,XNIL,SIG,HighEvrywher,,,Steep,MarkedUpper,DryMMoistL,DenvCyclone,,Other,NWQuad,LVorOther,DenvCyclone
StrongUp,StronUp,Neutral,Neutral,Neutral,Dry,,VeryWet,Wet,,PC,Cloudy,Cloudy,Strong,Strong,,,Strong,Strong,Some,LittleChange,LittleChange,,Increasing,,Aug20_Sep15,F,CThruK,PartInhibit,,,,,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,,,F,XNIL,,,HighEvrywher,ModerateOrLe,VeryMoist,,StrongFront,Other,,LittleChange,,,LVorOther,E_NE
Down,StronUp,Neutral,Down,,Wet,Wet,Wet,Wet,PC,Clear,Clear,Clear,,Strong,,,Strong,Strong,Marked,LittleChange,LittleChange,WeakPos,,SVR,Jul16_Aug10,B,,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Neutral,,LessUnstable,B,,Weak,Slight,B,XNIL,,,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,NoMajor,Other,DenvCyclone,LittleChange,Other,LV,,
,Neutral,Down,Down,Down,Neutral,,Wet,,,Cloudy,,PC,Weak,Strong,DCVZFavor,Weak,Strong,,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,,E,,,,LessThanAve,CDEJ,,,,,ACEFK,PartInhibit,,Strong,E,XNIL,,SIG,,ModerateOrLe,Average,,NoMajor,MoistMDryL,,LittleChange,,SWQuad,Westerly,LV
Down,Neutral,Down,Down,Down,,,VeryWet,Wet,PC,Clear,,Clear,Strong,Strong,,,Weak,,Marked,LittleChange,,Negative,LittleChange,,Jul16_Aug10,D,CThruK,PartInhibit,,Average,CDEJ,,Stability,LessUnstable,,D,,Unfavorable,,D,,XNIL,SVR,,,Average,Steep,OtherRapid,,DryLine,NegToPos,,NWQuad,Westerly,WidespdDnsl
StrongUp,Neutral,Neutral,WeakUp,,,Neutral,,,,,Clear,,Strong,Strong,,Strong,,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,,Jul16_Aug10,D,CThruK,,Average,,CDEJ,,Instability,Average,,D,,Weak,Moderate,D,SVR,SVR,,LowSHighN,,Dry,CloseToDryAd,MarkedUpper,,DryLine,,Other,AllElse,Westerly,SEQuad
StrongUp,Neutral,,StrongUp,StrongUp,Neutral,,Neutral,Wet,PC,,,,Weak,Strong,,Weak,,,Marked,IncCapDecIns,Increasing,,LittleChange,SVR,Jul16_Aug10,,AB,PartInhibit,,Average,ABI,N1GtLIGt_4,Stability,,LessUnstable,ACEFK,,Weak,,A,SIG,SIG,,,ModerateOrLe,Average,ModerateOrLe,OtherRapid,,DenvCyclone,SigNegative,,SWQuad,Westerly,DenvCyclone
Neutral,Neutral,Neutral,Neutral,,Wet,Dry,,Dry,Clear,,PC,,,,,,,,,LittleChange,LittleChange,,Increasing,,,K,CThruK,PartInhibit,,Average,K,,Neutral,Average,MoreUnstable,,Stifling,Unfavorable,Slight,K,XNIL,XNIL,SVR,LowNHighS,,Average,,StrongFront,Other,MovingFtorOt,SigPositive,,NWQuad,LVorOther,LongAnticyc
Neutral,Down,Neutral,Neutral,,,Neutral,Neutral,Dry,,Clear,,PC,,,,,Strong,Weak,,LittleChange,LittleChange,,LittleChange,XNIL,Aug11_Aug20,H,CThruK,PartInhibit,Average,Average,H,N1GtLIGt_4,Stability,LessUnstable,,HI,PartInhibit,,,,XNIL,,XNIL,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,,DryMMoistL,MovingFtorOt,NegToPos,Other,SWQuad,,E_NE
Neutral,Down,Neutral,Neutral,Neutral,,Dry,Dry,,,PC,PC,PC,Strong,Strong,StrongWest,Weak,Weak,,,IncCapDecIns,Increasing,StrongPos,,XNIL,May15_Jun14,,AB,,Average,MoreThanAve,,N5GtLIGt_8,Neutral,Average,Average,B,,Weak,,,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,VeryMoist,Steep,NoMajor,,DenvCyclone,PosToNeg,,,LVorOther,
WeakUp,Neutral,StrongUp,StrongUp,,,Neutral,,Wet,PC,PC,Cloudy,Cloudy,,Weak,DCVZFavor,Strong,,,Some,IncCapDecIns,Increasing,Negative,LittleChange,SIG,May15_Jun14,A,AB,,Average,Average,,N1GtLIGt_4,Neutral,,,ACEFK,PartInhibit,Weak,,A,,SVR,SVR,LowAtStation,Stable,VeryMoist,ModerateOrLe,MarkedUpper,,DenvCyclone,NegToPos,,SWQuad,Westerly,LV
Neutral,StronUp,Neutral,WeakUp,WeakUp,Neutral,Wet,Neutral,Neutral,,Clear,Clear,Clear,Strong,Strong,,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,,ACEFK,,Moderate,Strong,E,XNIL,,SVR,,,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,,,LVorOther,DenvCyclone
Down,WeakUp,Down,Down,Down,VeryWet,Dry,Dry,,PC,PC,PC,Clear,Strong,Strong,Westerly,Strong,,,Some,IncCapDecIns,,Negative,,SIG,Jun15_Jul1,,CThruK,PartInhibit,,MoreThanAve,CDEJ,,Stability,LessUnstable,LessUnstable,,Stifling,,,C,,XNIL,SIG,LowEvrywhere,CloseToDryAd,Average,Steep,,Other,E_W_N,SigNegative,QStationary,,,
,Down,Neutral,Down,,Wet,,Dry,Dry,PC,,,Clear,,Weak,DCVZFavor,Weak,,,Some,IncCapDecIns,Increasing,,LittleChange,SIG,Aug20_Sep15,B,,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,,,LessUnstable,B,,,Strong,,XNIL,XNIL,SIG,LowAtStation,Steep,Dry,,MarkedUpper,DryMMoistL,E_W_S,,,AllElse,LVorOther,DenvCyclone
,Neutral,WeakUp,WeakUp,WeakUp,VeryWet,Neutral,,Wet,Clear,Clear,,PC,,,StrongWest,,Weak,,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,I,,PartInhibit,Average,LessThanAve,ABI,N5GtLIGt_8,,,MoreUnstable,HI,,,,I,XNIL,XNIL,,,,Dry,Steep,NoMajor,DryMMoistL,E_W_S,NegToPos,QStationary,AllElse,LVorOther,DenvCyclone
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Neutral,Dry,Neutral,Clear,Clear,Clear,PC,,Strong,StrongWest,,,Weak,,IncCapDecIns,,Neutral,LittleChange,SVR,,,AB,PartInhibit,LessThanAve,,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,B,,Weak,,B,,SVR,,LowNHighS,Steep,VeryMoist,Steep,,DryMMoistL,E_W_N,PosToNeg,Other,,,DenvCyclone
Neutral,Down,WeakUp,Down,Down,Neutral,Wet,,,PC,Clear,,Clear,Strong,Strong,Westerly,,,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug20_Sep15,,CThruK,,LessThanAve,MoreThanAve,,LILt_8,Instability,MoreUnstable,,HI,,Moderate,,I,SIG,,SIG,LowSHighN,Steep,,ModerateOrLe,,,E_W_S,,QStationary,,Westerly,LV
,Neutral,,Neutral,,Neutral,VeryWet,,,PC,Clear,,,,,,,Weak,,,,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,G,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,,Average,Average,GJ,,,Moderate,G,XNIL,,XNIL,LowEvrywhere,CloseToDryAd,Dry,,,MoistMDryL,DryLine,LittleChange,,,LVorOther,LongAnticyc
,Neutral,Neutral,Neutral,Neutral,Dry,Wet,,VeryWet,Clear,Clear,,Clear,Weak,Strong,Westerly,,,Weak,Some,LittleChange,,,Increasing,SVR,,,,PartInhibit,LessThanAve,LessThanAve,,N5GtLIGt_8,Neutral,,Average,ACEFK,PartInhibit,Moderate,Slight,,,SVR,SVR,LowMtsHighPl,Steep,Average,Steep,,DryMMoistL,,,,SWQuad,Westerly,DenvCyclone
StrongUp,,StrongUp,StrongUp,,Neutral,VeryWet,VeryWet,VeryWet,,Clear,Clear,PC,,,DCVZFavor,,,,Some,,LittleChange,Negative,,XNIL,May15_Jun14,B,AB,PartInhibit,LessThanAve,,ABI,N1GtLIGt_4,Neutral,Average,LessUnstable,,Stifling,Weak,,,,SVR,,LowSHighN,Steep,Average,Steep,NoMajor,Other,DenvCyclone,,,NWQuad,LVorOther,DenvCyclone
Down,StronUp,WeakUp,,,Dry,Dry,,Wet,PC,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,,,Marked,IncCapDecIns,Increasing,Negative,Decreasing,,Jun15_Jul1,E,,PartInhibit,Average,,CDEJ,,Neutral,Average,LessUnstable,ACEFK,PartInhibit,Unfavorable,,E,SIG,,,LowSHighN,,,,OtherRapid,MoistMDryL,DryLine,PosToNeg,,LV,LVorOther,
WeakUp,,WeakUp,StrongUp,,Wet,VeryWet,,,PC,,PC,Cloudy,,,,,Weak,Weak,,IncCapDecIns,,Negative,,XNIL,,,CThruK,PartInhibit,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,,Average,,,Stifling,,,H,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,NegToPos,,NWQuad,LVorOther,E_NE
Neutral,,StrongUp,WeakUp,WeakUp,,Dry,,,Clear,Cloudy,PC,Cloudy,Strong,Weak,Other,,,,,IncCapDecIns,Increasing,Neutral,LittleChange,,May15_Jun14,C,,Stifling,Average,,,N5GtLIGt_8,,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,,,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,Steep,MarkedUpper,Other,E_W_N,,,,LVorOther,
,Down,Down,,Down,,Neutral,VeryWet,Wet,Clear,PC,PC,PC,Weak,Strong,StrongWest,Strong,Weak,,,IncCapDecIns,Increasing,WeakPos,LittleChange,SVR,Jun15_Jul1,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Instability,Average,,B,PartInhibit,Moderate,,B,,SVR,SVR,,CloseToDryAd,,CloseToDryAd,NoMajor,DryMMoistL,,LittleChange,,AllElse,LVorOther,DenvCyclone
Neutral,,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,,PC,Clear,Clear,,Strong,,Strong,,Weak,,LittleChange,LittleChange,,Increasing,SIG,Jun15_Jul1,C,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,,,,,,,SVR,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,Other,E_W_N,,Moving,NWQuad,Westerly,LongAnticyc
Neutral,,,WeakUp,WeakUp,Neutral,Neutral,Dry,Neutral,PC,,PC,PC,,,Westerly,,Weak,,,,Increasing,,Increasing,XNIL,,C,CThruK,,Average,,CDEJ,,Stability,LessUnstable,,ACEFK,,Strong,Strong,C,,,SIG,LowEvrywhere,Steep,Average,CloseToDryAd,MarkedUpper,DryMMoistL,,SigPositive,Other,,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,Neutral,,PC,PC,,PC,Strong,Strong,Westerly,Strong,,Weak,,,Increasing,WeakPos,Increasing,SIG,Jun15_Jul1,E,,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,E,XNIL,,SIG,LowAtStation,Stable,Dry,ModerateOrLe,NoMajor,Other,,,,SWQuad,,LV
Down,,Down,Down,Down,Neutral,VeryWet,VeryWet,Wet,PC,Clear,,PC,Strong,Strong,Other,,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,,Aug20_Sep15,K,,PartInhibit,Average,Average,K,N1GtLIGt_4,,,,ACEFK,,Moderate,Strong,,,,SIG,Other,ModerateOrLe,Dry,ModerateOrLe,MarkedUpper,Other,E_W_N,,Other,SWQuad,Westerly,E_NE
,StronUp,Neutral,WeakUp,WeakUp,Dry,,VeryWet,,Clear,,,Clear,,,Westerly,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SVR,Aug20_Sep15,,CThruK,PartInhibit,,,K,,Instability,,,ACEFK,PartInhibit,Moderate,Slight,K,,XNIL,SVR,Other,Steep,Dry,ModerateOrLe,,,MovingFtorOt,SigPositive,,,,DenvCyclone
Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,Cloudy,Cloudy,,Strong,StrongWest,Weak,,Strong,Marked,LittleChange,,Negative,LittleChange,,Aug20_Sep15,E,CThruK,Stifling,Average,Average,,N5GtLIGt_8,Instability,MoreUnstable,,ACEFK,PartInhibit,Moderate,,E,XNIL,XNIL,SIG,,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,,,,
,WeakUp,Neutral,,WeakUp,Neutral,,Neutral,Neutral,PC,Clear,Clear,Clear,Strong,Strong,,Strong,,Weak,,IncCapDecIns,,Negative,Decreasing,SIG,,K,CThruK,PartInhibit,,LessThanAve,K,,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Weak,Slight,K,,XNIL,SIG,LowAtStation,,Average,Steep,OtherRapid,MoistMDryL,,SigNegative,Moving,,Westerly,
