N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Down,Neutral,Down,,Down,Neutral,VeryWet,Dry,Dry,Clear,,,Clear,,Strong,Westerly,Strong,Weak,Weak,Some,LittleChange,LittleChange,,Decreasing,SVR,May15_Jun14,D,CThruK,PartInhibit,LessThanAve,,,N1GtLIGt_4,Stability,,LessUnstable,,,Weak,Moderate,D,,SVR,SVR,LowSHighN,Steep,Dry,Steep,OtherRapid,Other,DenvCyclone,PosToNeg,,AllElse,Westerly,LV
,Neutral,Down,Down,Down,Neutral,,Wet,Neutral,PC,Clear,Clear,Clear,,,,,,Weak,,IncCapDecIns,,Neutral,LittleChange,SIG,Jul16_Aug10,B,,TotalInhibit,Average,Average,ABI,N5GtLIGt_8,Stability,Average,MoreUnstable,B,,,,B,XNIL,XNIL,,LowNHighS,,,Steep,OtherRapid,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,LVorOther,E_NE
,Neutral,StrongUp,StrongUp,StrongUp,VeryWet,Wet,VeryWet,,Clear,Clear,Clear,PC,Strong,Strong,StrongWest,Strong,Weak,,,LittleChange,LittleChange,Negative,,SVR,May15_Jun14,B,AB,,,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,,,Slight,B,XNIL,,SVR,LowEvrywhere,Steep,Dry,CloseToDryAd,OtherRapid,DryMMoistL,E_W_S,SigNegative,,AllElse,LVorOther,DenvCyclone
,Down,,Neutral,Neutral,Neutral,Neutral,,Neutral,Clear,PC,Clear,Clear,Weak,Weak,Other,,,,,IncCapDecIns,Increasing,Negative,Decreasing,SIG,May15_Jun14,A,,PartInhibit,,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Unfavorable,,A,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Average,,OtherRapid,DryMMoistL,DenvCyclone,,Other,,Westerly,SEQuad
StrongUp,Neutral,Neutral,WeakUp,,,VeryWet,Neutral,,,PC,Cloudy,Cloudy,Strong,,,,Weak,,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,,Unfavorable,,J,XNIL,,SIG,HighEvrywher,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,DryLine,,,LV,LVorOther,LV
,WeakUp,,Neutral,,Wet,Dry,Wet,Wet,PC,,,PC,Weak,Strong,Westerly,Strong,,Strong,Marked,IncCapDecIns,Increasing,,Increasing,,Jul16_Aug10,B,AB,PartInhibit,,,ABI,,Neutral,MoreUnstable,MoreUnstable,B,,Moderate,Strong,,SVR,SVR,SVR,LowEvrywhere,ModerateOrLe,Average,CloseToDryAd,NoMajor,Other,MovingFtorOt,NegToPos,Other,NWQuad,LVorOther,DenvCyclone
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,,,Clear,Clear,,Weak,,StrongWest,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SVR,May15_Jun14,,CThruK,Stifling,Average,Average,H,,Stability,Average,Average,HI,PartInhibit,Unfavorable,Slight,,XNIL,XNIL,SVR,HighEvrywher,Stable,VeryMoist,CloseToDryAd,,Other,,NegToPos,,NWQuad,LVorOther,
Neutral,Neutral,Down,Neutral,Neutral,,Neutral,Neutral,Neutral,,Clear,,Clear,Strong,Strong,Westerly,,,,,IncCapDecIns,Increasing,,LittleChange,SVR,Aug20_Sep15,G,CThruK,Stifling,Average,MoreThanAve,G,LILt_8,Stability,MoreUnstable,MoreUnstable,GJ,Stifling,Moderate,Slight,G,XNIL,,SVR,,CloseToDryAd,Dry,CloseToDryAd,StrongFront,MoistMDryL,,NegToPos,,AllElse,Westerly,
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Dry,Wet,,,Clear,Clear,,Clear,Weak,Strong,,Strong,,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,Aug20_Sep15,D,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,D,,Weak,Slight,,SVR,SVR,SVR,LowAtStation,Steep,Average,ModerateOrLe,OtherRapid,,DryLine,SigNegative,Other,AllElse,Westerly,SEQuad
WeakUp,,WeakUp,,WeakUp,Neutral,VeryWet,,Wet,,Clear,,PC,Weak,Weak,Westerly,Weak,,Strong,,,LittleChange,Neutral,Decreasing,SIG,Aug20_Sep15,J,CThruK,PartInhibit,MoreThanAve,,CDEJ,N1GtLIGt_4,Instability,Average,,GJ,,Moderate,Strong,J,XNIL,XNIL,SIG,Other,CloseToDryAd,Dry,Steep,NoMajor,MoistMDryL,DryLine,,,LV,LVorOther,LV
StrongUp,Neutral,Down,Neutral,,,Dry,Neutral,Neutral,,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,Weak,Some,DecCapIncIns,Decreasing,,Decreasing,SIG,Jul2_Jul15,,CThruK,Stifling,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,,Weak,Strong,J,SIG,SIG,SIG,LowAtStation,,Average,CloseToDryAd,NoMajor,MoistMDryL,,LittleChange,Other,LV,LVorOther,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,PC,PC,Cloudy,PC,Strong,Strong,StrongWest,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Decreasing,SIG,,I,CThruK,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,Average,Average,HI,,Weak,Slight,I,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,Average,CloseToDryAd,,DryMMoistL,E_W_N,,Moving,,Westerly,LongAnticyc
StrongUp,Down,StrongUp,StrongUp,StrongUp,Neutral,VeryWet,Neutral,VeryWet,PC,PC,PC,Cloudy,,Strong,StrongWest,Strong,,Strong,Marked,,,Negative,Decreasing,SIG,,K,,PartInhibit,LessThanAve,LessThanAve,K,LIGt0,Stability,LessUnstable,,ACEFK,,Weak,Slight,K,XNIL,,SIG,,,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,,SigPositive,Moving,AllElse,,SEQuad
Down,Neutral,WeakUp,Neutral,Neutral,,VeryWet,Wet,Wet,PC,Clear,Clear,Clear,Strong,Strong,,Strong,,Strong,,LittleChange,,Negative,Decreasing,,Aug20_Sep15,J,,Stifling,Average,Average,CDEJ,N5GtLIGt_8,,MoreUnstable,MoreUnstable,GJ,PartInhibit,Moderate,,J,XNIL,,XNIL,LowMtsHighPl,Steep,Dry,Steep,NoMajor,,DryLine,LittleChange,,AllElse,LVorOther,LV
Down,StronUp,WeakUp,Neutral,Neutral,Wet,Wet,,Neutral,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,,Weak,,Weak,Some,LittleChange,LittleChange,WeakPos,Increasing,XNIL,,H,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Unfavorable,,H,SIG,SIG,SIG,Other,,VeryMoist,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,,AllElse,Westerly,
Neutral,Down,StrongUp,Neutral,Neutral,Dry,Neutral,VeryWet,VeryWet,Clear,PC,PC,Cloudy,,,Other,,Weak,,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,F,,,LessThanAve,LessThanAve,F,N1GtLIGt_4,Neutral,LessUnstable,,ACEFK,,Weak,Slight,F,,XNIL,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,,LittleChange,,LV,LVorOther,
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,PC,,,Other,,Weak,Weak,,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,,A,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,,MoreUnstable,MoreUnstable,,PartInhibit,Moderate,Moderate,,SIG,SIG,SIG,HighEvrywher,,Average,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,NegToPos,,SWQuad,Westerly,DenvCyclone
WeakUp,,Neutral,Neutral,Neutral,,Dry,Neutral,Neutral,PC,Cloudy,PC,,Weak,,Westerly,Strong,,,,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,May15_Jun14,K,CThruK,PartInhibit,,MoreThanAve,K,LILt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,K,XNIL,XNIL,SVR,Other,Steep,Dry,ModerateOrLe,NoMajor,Other,DryLine,,Other,NWQuad,LVorOther,WidespdDnsl
,StronUp,Neutral,,Neutral,Neutral,,Neutral,,Clear,PC,Clear,,,Strong,Other,,,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,B,AB,PartInhibit,,Average,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,B,,,Slight,,SVR,SVR,SVR,,ModerateOrLe,VeryMoist,Steep,OtherRapid,MoistMDryL,DenvCyclone,LittleChange,Other,AllElse,LVorOther,DenvCyclone
WeakUp,StronUp,,Neutral,Neutral,Neutral,Neutral,,,PC,PC,,,Strong,Strong,DCVZFavor,,,Strong,Marked,LittleChange,LittleChange,,LittleChange,,,E,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,,Strong,,E,SVR,SVR,,LowNHighS,CloseToDryAd,Dry,Steep,OtherRapid,,Other,LittleChange,Other,SWQuad,LVorOther,LV
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Dry,Wet,Dry,,PC,PC,PC,PC,,,Westerly,,,,,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul16_Aug10,,,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,,Average,ACEFK,PartInhibit,Moderate,,C,,,XNIL,LowAtStation,ModerateOrLe,Dry,Steep,OtherRapid,,E_W_S,PosToNeg,,,LVorOther,WidespdDnsl
Neutral,Neutral,Neutral,,Neutral,,VeryWet,Wet,Wet,Clear,Clear,,Clear,,,Other,,,Weak,,LittleChange,LittleChange,Neutral,,XNIL,Jun15_Jul1,B,AB,,Average,,ABI,N5GtLIGt_8,Stability,,Average,B,PartInhibit,Unfavorable,,B,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Average,Steep,,Other,,LittleChange,Other,,LVorOther,SEQuad
Down,Down,Down,Down,,Dry,,VeryWet,Wet,Cloudy,PC,Cloudy,Cloudy,,,Westerly,,Weak,,,IncCapDecIns,Increasing,,Decreasing,XNIL,Jul2_Jul15,B,AB,PartInhibit,,Average,ABI,N1GtLIGt_4,Instability,,,B,Stifling,Weak,,B,XNIL,,XNIL,LowMtsHighPl,,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,Other,,Westerly,SEQuad
,WeakUp,WeakUp,WeakUp,WeakUp,Dry,Dry,,Neutral,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,StrongWest,,,,Some,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug11_Aug20,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,Average,ACEFK,,Weak,,E,XNIL,,SIG,HighEvrywher,,Average,Steep,NoMajor,Other,DryLine,SigNegative,,,Westerly,
WeakUp,StronUp,Neutral,Neutral,,Neutral,Wet,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,,Strong,,Weak,Some,IncCapDecIns,Increasing,Neutral,,SIG,,C,,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Instability,Average,MoreUnstable,ACEFK,PartInhibit,Unfavorable,,C,SVR,SVR,SVR,Other,Steep,Dry,Steep,,Other,,LittleChange,Other,AllElse,Westerly,LongAnticyc
Neutral,,WeakUp,,WeakUp,,Dry,Neutral,Neutral,PC,,Cloudy,Cloudy,,,Westerly,,,,,DecCapIncIns,Decreasing,StrongPos,Decreasing,XNIL,,,CThruK,PartInhibit,Average,LessThanAve,,,Stability,Average,Average,ACEFK,PartInhibit,,,K,XNIL,XNIL,XNIL,LowNHighS,Stable,Dry,,StrongFront,DryMMoistL,DenvCyclone,,QStationary,AllElse,Westerly,
WeakUp,Down,Neutral,Down,Down,Wet,VeryWet,VeryWet,Wet,,PC,PC,PC,,Weak,StrongWest,,,Strong,,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,,G,CThruK,PartInhibit,Average,LessThanAve,,N5GtLIGt_8,Neutral,Average,,,PartInhibit,Moderate,Moderate,G,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,Steep,NoMajor,,DryLine,NegToPos,,SWQuad,Westerly,LV
Down,Neutral,,Down,Down,Dry,VeryWet,Neutral,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,,XNIL,XNIL,SIG,,,Dry,ModerateOrLe,NoMajor,,DryLine,NegToPos,,AllElse,Westerly,LV
,Neutral,Neutral,WeakUp,WeakUp,Dry,Wet,Neutral,Dry,PC,,Clear,Clear,,Weak,DCVZFavor,Weak,,Strong,,,Increasing,WeakPos,Increasing,XNIL,Aug20_Sep15,,CThruK,PartInhibit,Average,MoreThanAve,,LILt_8,Stability,,MoreUnstable,ACEFK,PartInhibit,Moderate,,,XNIL,XNIL,XNIL,HighEvrywher,Steep,,,NoMajor,Other,Other,SigPositive,,AllElse,LVorOther,LV
,Neutral,WeakUp,,WeakUp,VeryWet,Wet,,VeryWet,PC,Clear,,,,Strong,DCVZFavor,Strong,,,,,Decreasing,,Increasing,SVR,,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,,ACEFK,,Strong,Strong,C,SVR,SVR,SVR,LowAtStation,,Average,CloseToDryAd,OtherRapid,MoistMDryL,,LittleChange,Other,NWQuad,Westerly,LongAnticyc
,,Down,Neutral,Neutral,,Wet,Neutral,Neutral,,Clear,Cloudy,,Strong,Strong,DCVZFavor,Weak,,,Marked,IncCapDecIns,,Negative,LittleChange,SIG,,E,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,,,Average,ACEFK,,Moderate,,,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,Average,ModerateOrLe,,MoistMDryL,DryLine,LittleChange,Moving,SWQuad,LVorOther,LV
Down,Down,Neutral,Down,Down,Dry,Wet,VeryWet,Wet,PC,Cloudy,Cloudy,PC,Strong,Strong,,Strong,,Weak,,IncCapDecIns,Increasing,Negative,,SVR,May15_Jun14,I,CThruK,,LessThanAve,MoreThanAve,ABI,,,MoreUnstable,MoreUnstable,HI,PartInhibit,Strong,Slight,I,XNIL,XNIL,SVR,,Steep,Dry,,NoMajor,Other,,PosToNeg,QStationary,LV,LVorOther,
Down,StronUp,Neutral,Neutral,Neutral,,VeryWet,Neutral,Neutral,Clear,PC,Clear,Clear,,Weak,StrongWest,Weak,,Weak,,IncCapDecIns,,Negative,LittleChange,,Jul2_Jul15,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,,,MoreUnstable,GJ,Stifling,Unfavorable,,J,SVR,SVR,SVR,LowAtStation,Steep,Average,Steep,NoMajor,,DenvCyclone,LittleChange,Moving,LV,LVorOther,LV
Neutral,Neutral,,Neutral,Neutral,Neutral,,Dry,Dry,,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,,Weak,Marked,,LittleChange,Neutral,LittleChange,SIG,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,N5GtLIGt_8,Stability,,MoreUnstable,,PartInhibit,,,G,,XNIL,,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,,Other,LittleChange,QStationary,NWQuad,,WidespdDnsl
,WeakUp,Neutral,Neutral,Neutral,Neutral,,Dry,,,Clear,,Clear,,,Westerly,,,,,LittleChange,LittleChange,StrongPos,,XNIL,,B,,TotalInhibit,MoreThanAve,,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,Stifling,Moderate,,B,SIG,SIG,SIG,LowNHighS,Steep,VeryMoist,Steep,,DryMMoistL,DenvCyclone,PosToNeg,Other,LV,LVorOther,DenvCyclone
Down,Neutral,Down,Down,Down,,Wet,Wet,,,PC,Clear,Clear,Strong,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Jun15_Jul1,,CThruK,Stifling,MoreThanAve,,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,,Moderate,Strong,C,SIG,SIG,SVR,LowEvrywhere,CloseToDryAd,Dry,Steep,MarkedUpper,DryMMoistL,E_W_N,,Other,NWQuad,,
StrongUp,,Neutral,WeakUp,WeakUp,Neutral,Neutral,,,PC,Clear,,Clear,Strong,,DCVZFavor,,Weak,,Some,IncCapDecIns,Increasing,Negative,,SIG,Aug20_Sep15,E,CThruK,,LessThanAve,,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,,Unfavorable,,E,XNIL,SIG,SIG,LowEvrywhere,Steep,Average,,NoMajor,MoistMDryL,DryLine,SigPositive,,AllElse,LVorOther,LV
,WeakUp,StrongUp,StrongUp,StrongUp,,VeryWet,VeryWet,VeryWet,Clear,Clear,Clear,Clear,Weak,Weak,DCVZFavor,Weak,Strong,Strong,,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Jun15_Jul1,J,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,,Average,,,Stifling,Unfavorable,,J,SIG,SIG,SIG,LowNHighS,Steep,,Steep,,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,LV
Neutral,Down,WeakUp,Neutral,Neutral,Dry,Wet,Dry,Dry,,,,,,,,,Weak,Strong,,DecCapIncIns,Decreasing,Neutral,,,,J,,PartInhibit,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,GJ,PartInhibit,Weak,,J,XNIL,XNIL,,,,,,NoMajor,DryMMoistL,DryLine,LittleChange,,,,SEQuad
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Neutral,,PC,PC,PC,PC,Weak,Strong,Other,Weak,Weak,Weak,,LittleChange,,,LittleChange,SIG,Aug20_Sep15,J,,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,,,Weak,,,XNIL,XNIL,SIG,LowMtsHighPl,Stable,,CloseToDryAd,NoMajor,Other,DryLine,LittleChange,,LV,LVorOther,LV
Neutral,Neutral,StrongUp,WeakUp,,,Wet,Wet,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,,Strong,Weak,Weak,,LittleChange,LittleChange,Negative,,SIG,Jun15_Jul1,,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Neutral,Average,MoreUnstable,,,Weak,,B,,,SVR,LowNHighS,ModerateOrLe,Dry,Steep,,Other,DenvCyclone,,,AllElse,LVorOther,
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,,Neutral,VeryWet,VeryWet,Clear,,Clear,Clear,,,Westerly,,Strong,Weak,Some,IncCapDecIns,,WeakPos,Increasing,SIG,May15_Jun14,H,CThruK,Stifling,Average,MoreThanAve,H,LILt_8,Instability,Average,MoreUnstable,HI,TotalInhibit,Moderate,Moderate,H,SIG,SIG,SIG,,Stable,VeryMoist,,,DryMMoistL,E_W_N,SigNegative,,AllElse,LVorOther,E_NE
Neutral,WeakUp,Down,Neutral,Neutral,Neutral,Wet,Neutral,Wet,PC,Clear,PC,,,Weak,,,,,,IncCapDecIns,,,LittleChange,,Aug20_Sep15,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Neutral,,LessUnstable,ACEFK,,Weak,,K,XNIL,,SIG,,ModerateOrLe,Dry,CloseToDryAd,StrongFront,Other,E_W_N,PosToNeg,Moving,AllElse,Westerly,DenvCyclone
,StronUp,,WeakUp,WeakUp,Dry,Dry,Dry,Dry,Clear,PC,PC,PC,,,StrongWest,,,,,DecCapIncIns,Decreasing,WeakPos,,XNIL,Jul2_Jul15,I,CThruK,Stifling,MoreThanAve,MoreThanAve,ABI,,Instability,MoreUnstable,MoreUnstable,HI,,Unfavorable,,I,SVR,SVR,SVR,LowSHighN,ModerateOrLe,,CloseToDryAd,NoMajor,Other,E_W_S,,QStationary,,Westerly,DenvCyclone
,,,Down,Down,Neutral,Neutral,Neutral,Dry,,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,,Weak,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,,Aug20_Sep15,C,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,,LessUnstable,ACEFK,,Moderate,Strong,C,SIG,SVR,SVR,LowEvrywhere,Steep,Dry,ModerateOrLe,OtherRapid,Other,,SigPositive,,NWQuad,Westerly,WidespdDnsl
Neutral,,Down,Down,Down,Dry,,Dry,Dry,PC,,PC,PC,Strong,Strong,DCVZFavor,Strong,,Weak,Some,IncCapDecIns,Increasing,,Increasing,SVR,Jul2_Jul15,,CThruK,Stifling,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,MoreUnstable,,HI,Stifling,Moderate,Slight,,XNIL,XNIL,SVR,,,Average,CloseToDryAd,MarkedUpper,,E_W_S,SigPositive,QStationary,LV,LVorOther,SEQuad
,Down,StrongUp,WeakUp,WeakUp,Dry,,Neutral,Neutral,,,,,,Weak,,Strong,Weak,Strong,,IncCapDecIns,Increasing,Neutral,,,Aug20_Sep15,B,AB,PartInhibit,Average,,ABI,,,,,B,Stifling,Strong,,B,,XNIL,XNIL,LowAtStation,Steep,VeryMoist,CloseToDryAd,,DryMMoistL,,PosToNeg,Other,NWQuad,LVorOther,DenvCyclone
WeakUp,Down,StrongUp,,Down,VeryWet,,VeryWet,VeryWet,PC,PC,PC,PC,Weak,Weak,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug11_Aug20,K,CThruK,PartInhibit,Average,,K,N1GtLIGt_4,Stability,,Average,ACEFK,PartInhibit,Moderate,Moderate,K,XNIL,XNIL,SIG,,Stable,Dry,Steep,StrongFront,DryMMoistL,MovingFtorOt,SigPositive,,SWQuad,Westerly,DenvCyclone
Down,StronUp,Down,Down,,Dry,Wet,Wet,Wet,PC,PC,,Clear,Strong,Strong,,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,,Increasing,SIG,May15_Jun14,E,CThruK,,LessThanAve,Average,CDEJ,LILt_8,,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,Slight,E,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,,CloseToDryAd,NoMajor,MoistMDryL,DenvCyclone,PosToNeg,,AllElse,Westerly,WidespdDnsl
Neutral,Neutral,WeakUp,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,PC,,PC,PC,Weak,,StrongWest,Strong,,Weak,,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jul16_Aug10,J,CThruK,,LessThanAve,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,,,,Strong,J,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,Dry,CloseToDryAd,NoMajor,DryMMoistL,,LittleChange,,LV,LVorOther,
StrongUp,,,Down,,Wet,Wet,Neutral,,PC,Clear,,Clear,,,Westerly,,,,,IncCapDecIns,,StrongPos,Increasing,,Jul2_Jul15,B,AB,PartInhibit,,LessThanAve,ABI,,Stability,LessUnstable,Average,,PartInhibit,Moderate,Moderate,,,SVR,,HighEvrywher,Stable,VeryMoist,Steep,NoMajor,Other,DenvCyclone,NegToPos,QStationary,AllElse,,DenvCyclone
Neutral,Down,WeakUp,Down,Down,Neutral,Dry,Dry,Dry,Clear,PC,PC,Clear,Weak,Strong,Other,,Weak,Weak,,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,Average,,B,,Unfavorable,,B,XNIL,XNIL,SIG,HighEvrywher,CloseToDryAd,Average,,MarkedUpper,DryMMoistL,DenvCyclone,PosToNeg,Other,NWQuad,,
,StronUp,Neutral,Neutral,Neutral,Dry,Dry,,Wet,PC,PC,,Cloudy,Strong,Strong,Other,,,Strong,,LittleChange,LittleChange,WeakPos,Increasing,,Aug20_Sep15,,CThruK,PartInhibit,,MoreThanAve,F,,,MoreUnstable,MoreUnstable,,,Unfavorable,,F,XNIL,XNIL,,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,StrongFront,Other,DenvCyclone,LittleChange,,LV,LVorOther,
Down,StronUp,Neutral,Down,,,Wet,Wet,Wet,PC,,Clear,,Weak,Strong,StrongWest,Strong,,Strong,Marked,LittleChange,LittleChange,WeakPos,LittleChange,SVR,Jul16_Aug10,B,,PartInhibit,Average,Average,,,Neutral,,LessUnstable,B,Stifling,,,B,XNIL,XNIL,SVR,,,Average,ModerateOrLe,,Other,DenvCyclone,LittleChange,Other,LV,LVorOther,DenvCyclone
Down,Neutral,Down,Down,Down,Neutral,Wet,Wet,Dry,PC,Cloudy,PC,PC,Weak,Strong,DCVZFavor,Weak,Strong,,Some,IncCapDecIns,Increasing,Neutral,LittleChange,,Jul16_Aug10,E,CThruK,,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,,E,XNIL,XNIL,SIG,,ModerateOrLe,,ModerateOrLe,NoMajor,MoistMDryL,Other,LittleChange,,SWQuad,Westerly,LV
Down,Neutral,Down,Down,Down,Dry,VeryWet,VeryWet,Wet,PC,Clear,Clear,Clear,,Strong,Other,,,Weak,Marked,LittleChange,LittleChange,Negative,,SVR,Jul16_Aug10,D,CThruK,,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,,Unfavorable,,D,XNIL,XNIL,SVR,LowSHighN,CloseToDryAd,Average,Steep,OtherRapid,DryMMoistL,DryLine,NegToPos,Moving,NWQuad,,
StrongUp,Neutral,Neutral,,WeakUp,Wet,Neutral,Wet,Wet,,Clear,Clear,PC,Strong,Strong,DCVZFavor,Strong,,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Jul16_Aug10,,,PartInhibit,Average,,,N1GtLIGt_4,Instability,,,D,,,Moderate,D,SVR,,SVR,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,DryMMoistL,DryLine,SigNegative,,AllElse,,SEQuad
